Código Dane departamento,Departamento,Código Dane municipio,Municipio,Código del cultivo,Cultivo,Desagregación cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,area_cosechada_sobre_sembrada,diferencia_hectareas
47,Magdalena,47001,Santa Marta,1052500,Pimentón,Pimentón,2022,2022B,Transitorio,"1,16","1,36","34,00","25,00",1.1724137931034484,0.20000000000000018
47,Magdalena,47001,Santa Marta,1052901,Tomate,Tomate,2023,2023A,Transitorio,"50,00","89,20","1.427,20","16,00",1.784,39.2
47,Magdalena,47001,Santa Marta,1081001,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"340,00","588,70","7.064,40","12,00",1.7314705882352943,248.70000000000005
47,Magdalena,47001,Santa Marta,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"380,00","460,00","5.520,00","12,00",1.2105263157894737,80.0
47,Magdalena,47001,Santa Marta,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"382,00","475,00","5.700,00","12,00",1.243455497382199,93.0
47,Magdalena,47001,Santa Marta,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"390,00","480,00","5.760,00","12,00",1.2307692307692308,90.0
47,Magdalena,47030,Algarrobo,1050300,Ají,Ají,2022,2022B,Transitorio,"40,00","45,00","405,00","9,00",1.125,5.0
47,Magdalena,47030,Algarrobo,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"100,00","110,00","165,00","1,50",1.1,10.0
47,Magdalena,47030,Algarrobo,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"100,00","115,00","172,50","1,50",1.15,15.0
47,Magdalena,47030,Algarrobo,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"100,00","120,00","180,00","1,50",1.2,20.0
47,Magdalena,47030,Algarrobo,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"100,00","120,00","180,00","1,50",1.2,20.0
47,Magdalena,47030,Algarrobo,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","250,00","1.000,00","4,00",inf,250.0
47,Magdalena,47030,Algarrobo,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"30,00","320,00","1.280,00","4,00",10.666666666666666,290.0
47,Magdalena,47030,Algarrobo,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"30,00","300,00","1.200,00","4,00",10.0,270.0
47,Magdalena,47030,Algarrobo,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"30,00","300,00","1.200,00","4,00",10.0,270.0
47,Magdalena,47053,Aracataca,1050300,Ají,Ají,2022,2022B,Transitorio,"56,00","70,00","455,00","6,50",1.25,14.0
47,Magdalena,47053,Aracataca,1050300,Ají,Ají,2023,2023A,Transitorio,"48,00","56,00","364,00","6,50",1.1666666666666667,8.0
47,Magdalena,47053,Aracataca,1050300,Ají,Ají,2023,2023B,Transitorio,"52,00","92,00","598,00","6,50",1.7692307692307692,40.0
47,Magdalena,47053,Aracataca,1050300,Ají,Ají,2024,2024A,Transitorio,"41,00","49,00","318,50","6,50",1.1951219512195121,8.0
47,Magdalena,47053,Aracataca,1010101,Arroz,Arroz riego,2022,2022A,Transitorio,"300,00","313,00","1.878,00","6,00",1.0433333333333332,13.0
47,Magdalena,47053,Aracataca,1010101,Arroz,Arroz riego,2022,2022B,Transitorio,"213,00","250,00","1.500,00","6,00",1.1737089201877935,37.0
47,Magdalena,47053,Aracataca,1010101,Arroz,Arroz riego,2023,2023A,Transitorio,"227,00","440,00","2.640,00","6,00",1.9383259911894273,213.0
47,Magdalena,47053,Aracataca,1010101,Arroz,Arroz riego,2024,2024A,Transitorio,"195,00","337,00","2.406,18","7,14",1.7282051282051283,142.0
47,Magdalena,47053,Aracataca,1010101,Arroz,Arroz riego,2025,2025A,Transitorio,"312,00","407,00","2.442,00","6,00",1.3044871794871795,95.0
47,Magdalena,47053,Aracataca,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"220,00","400,00","680,00","1,70",1.8181818181818181,180.0
47,Magdalena,47053,Aracataca,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"226,00","298,00","506,60","1,70",1.3185840707964602,72.0
47,Magdalena,47053,Aracataca,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"180,00","340,00","578,00","1,70",1.8888888888888888,160.0
47,Magdalena,47053,Aracataca,1080699,Ñame,Ñame demás variedades,2022,2022B,Transitorio,"30,00","65,00","975,00","15,00",2.1666666666666665,35.0
47,Magdalena,47053,Aracataca,1080699,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"29,00","61,00","915,00","15,00",2.103448275862069,32.0
47,Magdalena,47053,Aracataca,1080699,Ñame,Ñame demás variedades,2024,2024B,Transitorio,"22,00","43,00","645,00","15,00",1.9545454545454546,21.0
47,Magdalena,47053,Aracataca,1052901,Tomate,Tomate,2022,2022B,Transitorio,"19,00","24,00","576,00","24,00",1.263157894736842,5.0
47,Magdalena,47053,Aracataca,1052901,Tomate,Tomate,2023,2023B,Transitorio,"18,00","28,00","672,00","24,00",1.5555555555555556,10.0
47,Magdalena,47053,Aracataca,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"486,00","600,00","4.800,00","8,00",1.2345679012345678,114.0
47,Magdalena,47053,Aracataca,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"432,00","470,00","3.760,00","8,00",1.087962962962963,38.0
47,Magdalena,47053,Aracataca,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"286,00","476,00","3.808,00","8,00",1.6643356643356644,190.0
47,Magdalena,47058,Ariguaní,1050200,Ahuyama,Ahuyama,2025,2025B,Transitorio,"100,00","140,00","1.400,00","10,00",1.4,40.0
47,Magdalena,47058,Ariguaní,1060200,Frijol,Frijol,2023,2023A,Transitorio,"10,00","24,00","24,00","1,00",2.4,14.0
47,Magdalena,47058,Ariguaní,1060200,Frijol,Frijol,2024,2024A,Transitorio,"7,00","10,00","5,00","0,50",1.4285714285714286,3.0
47,Magdalena,47058,Ariguaní,1060200,Frijol,Frijol,2025,2025A,Transitorio,"6,00","7,00","4,90","0,70",1.1666666666666667,1.0
47,Magdalena,47058,Ariguaní,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"200,00","316,00","505,60","1,60",1.58,116.0
47,Magdalena,47058,Ariguaní,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"350,00","550,00","880,00","1,60",1.5714285714285714,200.0
47,Magdalena,47058,Ariguaní,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"500,00","550,00","1.375,00","2,50",1.1,50.0
47,Magdalena,47058,Ariguaní,1052200,Patilla,Patilla,2025,2025B,Transitorio,"180,00","495,00","4.950,00","10,00",2.75,315.0
47,Magdalena,47058,Ariguaní,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"410,00","735,00","7.350,00","10,00",1.7926829268292683,325.0
47,Magdalena,47058,Ariguaní,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"370,00","600,00","6.000,00","10,00",1.6216216216216217,230.0
47,Magdalena,47058,Ariguaní,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"500,00","800,00","8.000,00","10,00",1.6,300.0
47,Magdalena,47161,Cerro de San Antonio,1081001,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"135,00","160,00","1.662,40","10,39",1.1851851851851851,25.0
47,Magdalena,47161,Cerro de San Antonio,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"135,00","155,50","1.555,00","10,00",1.151851851851852,20.5
47,Magdalena,47161,Cerro de San Antonio,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"100,00","155,50","1.555,00","10,00",1.555,55.5
47,Magdalena,47161,Cerro de San Antonio,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"80,00","120,00","1.140,00","9,50",1.5,40.0
47,Magdalena,47170,Chivolo,1050200,Ahuyama,Ahuyama,2022,2022A,Transitorio,"0,00","4,00","40,00","10,00",inf,4.0
47,Magdalena,47170,Chivolo,1050200,Ahuyama,Ahuyama,2023,2023A,Transitorio,"0,00","2,00","22,00","11,00",inf,2.0
47,Magdalena,47170,Chivolo,1050200,Ahuyama,Ahuyama,2024,2024A,Transitorio,"3,00","5,00","55,00","11,00",1.6666666666666667,2.0
47,Magdalena,47170,Chivolo,1050200,Ahuyama,Ahuyama,2025,2025A,Transitorio,"15,00","17,00","187,00","11,00",1.1333333333333333,2.0
47,Magdalena,47170,Chivolo,1060200,Frijol,Frijol,2022,2022B,Transitorio,"0,00","2,00","1,20","0,60",inf,2.0
47,Magdalena,47170,Chivolo,1010402,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"500,00","610,00","1.098,00","1,80",1.22,110.0
47,Magdalena,47170,Chivolo,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"650,00","670,00","1.206,00","1,80",1.0307692307692307,20.0
47,Magdalena,47170,Chivolo,1010402,Maíz,Maíz amarillo tradicional,2024,2024A,Transitorio,"400,00","475,00","855,00","1,80",1.1875,75.0
47,Magdalena,47170,Chivolo,1010402,Maíz,Maíz amarillo tradicional,2025,2025A,Transitorio,"850,00","1.050,00","1.890,00","1,80",1.2352941176470589,200.0
47,Magdalena,47170,Chivolo,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"220,00","375,00","675,00","1,80",1.7045454545454546,155.0
47,Magdalena,47170,Chivolo,1010404,Maíz,Maíz blanco tradicional,2023,2023A,Transitorio,"180,00","285,00","513,00","1,80",1.5833333333333333,105.0
47,Magdalena,47170,Chivolo,1010404,Maíz,Maíz blanco tradicional,2024,2024A,Transitorio,"160,00","257,00","462,60","1,80",1.60625,97.0
47,Magdalena,47170,Chivolo,1010404,Maíz,Maíz blanco tradicional,2025,2025A,Transitorio,"350,00","450,00","810,00","1,80",1.2857142857142858,100.0
47,Magdalena,47170,Chivolo,1080699,Ñame,Ñame demás variedades,2022,2022A,Transitorio,"0,00","10,00","70,00","7,00",inf,10.0
47,Magdalena,47170,Chivolo,1081001,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"325,00","425,00","3.400,00","8,00",1.3076923076923077,100.0
47,Magdalena,47170,Chivolo,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"300,00","550,00","4.400,00","8,00",1.8333333333333333,250.0
47,Magdalena,47170,Chivolo,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"280,00","550,00","4.400,00","8,00",1.9642857142857142,270.0
47,Magdalena,47170,Chivolo,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"550,00","600,00","4.800,00","8,00",1.0909090909090908,50.0
47,Magdalena,47189,Ciénaga,1050300,Ají,Ají,2022,2022A,Transitorio,"170,00","190,00","475,00","2,50",1.1176470588235294,20.0
47,Magdalena,47189,Ciénaga,1050300,Ají,Ají,2022,2022B,Transitorio,"230,00","270,00","675,00","2,50",1.173913043478261,40.0
47,Magdalena,47189,Ciénaga,1050300,Ají,Ají,2023,2023A,Transitorio,"170,00","195,00","487,50","2,50",1.1470588235294117,25.0
47,Magdalena,47189,Ciénaga,1050300,Ají,Ají,2024,2024A,Transitorio,"100,00","180,00","1.710,00","9,50",1.8,80.0
47,Magdalena,47189,Ciénaga,1050300,Ají,Ají,2025,2025A,Transitorio,"85,00","115,00","1.092,50","9,50",1.3529411764705883,30.0
47,Magdalena,47189,Ciénaga,1050300,Ají,Ají,2025,2025B,Transitorio,"100,00","115,00","1.092,50","9,50",1.15,15.0
47,Magdalena,47189,Ciénaga,1060200,Frijol,Frijol,2022,2022B,Transitorio,"170,00","300,00","240,00","0,80",1.7647058823529411,130.0
47,Magdalena,47189,Ciénaga,1010402,Maíz,Maíz amarillo tradicional,2022,2022A,Transitorio,"300,00","461,00","691,50","1,50",1.5366666666666666,161.0
47,Magdalena,47189,Ciénaga,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"760,00","1.050,00","840,00","0,80",1.381578947368421,290.0
47,Magdalena,47189,Ciénaga,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"350,00","380,00","478,22","1,26",1.0857142857142856,30.0
47,Magdalena,47189,Ciénaga,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"350,00","365,00","459,34","1,26",1.042857142857143,15.0
47,Magdalena,47189,Ciénaga,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"0,00","110,00","88,00","0,80",inf,110.0
47,Magdalena,47189,Ciénaga,1052000,Melón,Melón,2023,2023A,Transitorio,"60,00","64,00","1.068,80","16,70",1.0666666666666667,4.0
47,Magdalena,47189,Ciénaga,1080699,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"30,00","38,00","296,40","7,80",1.2666666666666666,8.0
47,Magdalena,47189,Ciénaga,1080699,Ñame,Ñame demás variedades,2024,2024A,Transitorio,"15,00","50,00","385,00","7,70",3.3333333333333335,35.0
47,Magdalena,47189,Ciénaga,1080699,Ñame,Ñame demás variedades,2025,2025B,Transitorio,"30,00","35,00","273,00","7,80",1.1666666666666667,5.0
47,Magdalena,47189,Ciénaga,1052901,Tomate,Tomate,2022,2022B,Transitorio,"0,00","45,00","540,00","12,00",inf,45.0
47,Magdalena,47189,Ciénaga,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"320,00","800,00","6.400,00","8,00",2.5,480.0
47,Magdalena,47189,Ciénaga,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"500,00","520,00","4.160,00","8,00",1.04,20.0
47,Magdalena,47189,Ciénaga,1081001,Yuca,Yuca consumo en fresco,2024,2024A,Transitorio,"200,00","535,00","4.280,00","8,00",2.675,335.0
47,Magdalena,47189,Ciénaga,1081001,Yuca,Yuca consumo en fresco,2025,2025A,Transitorio,"220,00","300,00","2.400,00","8,00",1.3636363636363635,80.0
47,Magdalena,47205,Concordia,1050200,Ahuyama,Ahuyama,2022,2022B,Transitorio,"20,00","28,00","140,00","5,00",1.4,8.0
47,Magdalena,47205,Concordia,1050200,Ahuyama,Ahuyama,2023,2023B,Transitorio,"15,00","22,00","110,00","5,00",1.4666666666666666,7.0
47,Magdalena,47205,Concordia,1050200,Ahuyama,Ahuyama,2024,2024B,Transitorio,"20,00","26,00","130,00","5,00",1.3,6.0
47,Magdalena,47205,Concordia,1050300,Ají,Ají,2022,2022B,Transitorio,"15,00","26,00","169,00","6,50",1.7333333333333334,11.0
47,Magdalena,47205,Concordia,1050300,Ají,Ají,2023,2023B,Transitorio,"13,00","28,00","182,00","6,50",2.1538461538461537,15.0
47,Magdalena,47205,Concordia,1050300,Ají,Ají,2024,2024B,Transitorio,"13,00","34,00","204,00","6,00",2.6153846153846154,21.0
47,Magdalena,47205,Concordia,1050300,Ají,Ají,2025,2025B,Transitorio,"15,00","40,00","240,00","6,00",2.6666666666666665,25.0
47,Magdalena,47205,Concordia,1050700,Batata,Batata,2022,2022B,Transitorio,"0,00","8,00","48,00","6,00",inf,8.0
47,Magdalena,47205,Concordia,1050700,Batata,Batata,2023,2023B,Transitorio,"0,00","8,00","48,00","6,00",inf,8.0
47,Magdalena,47205,Concordia,1050700,Batata,Batata,2024,2024B,Transitorio,"0,00","8,00","48,00","6,00",inf,8.0
47,Magdalena,47205,Concordia,1050700,Batata,Batata,2025,2025B,Transitorio,"6,00","16,00","112,00","7,00",2.6666666666666665,10.0
47,Magdalena,47205,Concordia,1060200,Frijol,Frijol,2023,2023B,Transitorio,"0,00","2,00","1,00","0,50",inf,2.0
47,Magdalena,47205,Concordia,1060200,Frijol,Frijol,2024,2024B,Transitorio,"1,00","3,00","1,50","0,50",3.0,2.0
47,Magdalena,47205,Concordia,1060200,Frijol,Frijol,2025,2025B,Transitorio,"2,00","4,00","2,40","0,60",2.0,2.0
47,Magdalena,47205,Concordia,1010402,Maíz,Maíz amarillo tradicional,2022,2022B,Transitorio,"260,00","407,00","529,10","1,30",1.5653846153846154,147.0
47,Magdalena,47205,Concordia,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"260,00","880,00","1.144,00","1,30",3.3846153846153846,620.0
47,Magdalena,47205,Concordia,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"300,00","1.000,00","1.200,00","1,20",3.3333333333333335,700.0
47,Magdalena,47205,Concordia,1010402,Maíz,Maíz amarillo tradicional,2025,2025B,Transitorio,"350,00","1.050,00","1.260,00","1,20",3.0,700.0
47,Magdalena,47205,Concordia,1010404,Maíz,Maíz blanco tradicional,2022,2022A,Transitorio,"310,00","315,00","409,50","1,30",1.0161290322580645,5.0
47,Magdalena,47205,Concordia,1010404,Maíz,Maíz blanco tradicional,2022,2022B,Transitorio,"152,00","233,00","302,90","1,30",1.5328947368421053,81.0
47,Magdalena,47205,Concordia,1010404,Maíz,Maíz blanco tradicional,2023,2023B,Transitorio,"70,00","290,00","377,00","1,30",4.142857142857143,220.0
47,Magdalena,47205,Concordia,1010404,Maíz,Maíz blanco tradicional,2024,2024B,Transitorio,"70,00","300,00","360,00","1,20",4.285714285714286,230.0
47,Magdalena,47205,Concordia,1010404,Maíz,Maíz blanco tradicional,2025,2025B,Transitorio,"50,00","250,00","300,00","1,20",5.0,200.0
47,Magdalena,47205,Concordia,1052000,Melón,Melón,2023,2023B,Transitorio,"18,00","50,00","350,00","7,00",2.7777777777777777,32.0
47,Magdalena,47205,Concordia,1052000,Melón,Melón,2024,2024B,Transitorio,"20,00","40,00","280,00","7,00",2.0,20.0
47,Magdalena,47205,Concordia,1052000,Melón,Melón,2025,2025B,Transitorio,"15,00","43,00","301,00","7,00",2.8666666666666667,28.0
47,Magdalena,47205,Concordia,1080602,Ñame,Ñame Espino,2023,2023A,Transitorio,"3,50","5,00","50,00","10,00",1.4285714285714286,1.5
47,Magdalena,47205,Concordia,1052200,Patilla,Patilla,2023,2023B,Transitorio,"23,00","63,00","945,00","15,00",2.739130434782609,40.0
47,Magdalena,47205,Concordia,1052200,Patilla,Patilla,2024,2024B,Transitorio,"25,00","65,00","910,00","14,00",2.6,40.0
47,Magdalena,47205,Concordia,1052200,Patilla,Patilla,2025,2025B,Transitorio,"20,00","55,00","825,00","15,00",2.75,35.0
47,Magdalena,47205,Concordia,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"300,00","718,00","8.616,00","12,00",2.3933333333333335,418.0
47,Magdalena,47205,Concordia,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"300,00","650,00","7.800,00","12,00",2.1666666666666665,350.0
47,Magdalena,47205,Concordia,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"280,00","700,00","8.400,00","12,00",2.5,420.0
47,Magdalena,47205,Concordia,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"400,00","800,00","12.000,00","15,00",2.0,400.0
47,Magdalena,47245,El Banco,1050200,Ahuyama,Ahuyama,2022,2022B,Transitorio,"0,00","350,00","3.500,00","10,00",inf,350.0
47,Magdalena,47245,El Banco,1050300,Ají,Ají,2022,2022B,Transitorio,"1,00","4,00","14,00","3,50",4.0,3.0
47,Magdalena,47245,El Banco,1050300,Ají,Ají,2023,2023A,Transitorio,"4,00","5,00","17,50","3,50",1.25,1.0
47,Magdalena,47245,El Banco,1050300,Ají,Ají,2024,2024B,Transitorio,"0,00","4,00","14,00","3,50",inf,4.0
47,Magdalena,47245,El Banco,1050300,Ají,Ají,2025,2025B,Transitorio,"0,00","4,00","14,00","3,50",inf,4.0
47,Magdalena,47245,El Banco,1050700,Batata,Batata,2022,2022B,Transitorio,"0,00","1,00","2,00","2,00",inf,1.0
47,Magdalena,47245,El Banco,1050700,Batata,Batata,2023,2023B,Transitorio,"0,00","1,00","2,00","2,00",inf,1.0
47,Magdalena,47245,El Banco,1060200,Frijol,Frijol,2022,2022B,Transitorio,"3,00","23,00","29,90","1,30",7.666666666666667,20.0
47,Magdalena,47245,El Banco,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"150,00","309,00","182,31","0,59",2.06,159.0
47,Magdalena,47245,El Banco,1010402,Maíz,Maíz amarillo tradicional,2024,2024B,Transitorio,"150,00","309,00","556,20","1,80",2.06,159.0
47,Magdalena,47245,El Banco,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"0,00","200,00","2.000,00","10,00",inf,200.0
47,Magdalena,47245,El Banco,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"0,00","200,00","2.000,00","10,00",inf,200.0
47,Magdalena,47245,El Banco,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"0,00","200,00","2.000,00","10,00",inf,200.0
47,Magdalena,47245,El Banco,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"0,00","200,00","2.000,00","10,00",inf,200.0
47,Magdalena,47245,El Banco,1081002,Yuca,Yuca industrial,2022,2022B,Transitorio,"0,00","10,00","200,00","20,00",inf,10.0
47,Magdalena,47258,El Piñón,1050200,Ahuyama,Ahuyama,2024,2024B,Transitorio,"5,00","9,00","135,00","15,00",1.8,4.0
47,Magdalena,47258,El Piñón,1050200,Ahuyama,Ahuyama,2025,2025B,Transitorio,"5,00","8,00","120,00","15,00",1.6,3.0
47,Magdalena,47258,El Piñón,1010102,Arroz,Arroz secano manual,2024,2024B,Transitorio,"0,00","85,00","255,00","3,00",inf,85.0
47,Magdalena,47258,El Piñón,1010102,Arroz,Arroz secano manual,2025,2025B,Transitorio,"0,00","89,00","267,00","3,00",inf,89.0
47,Magdalena,47258,El Piñón,1050700,Batata,Batata,2023,2023A,Transitorio,"3,50","4,00","36,00","9,00",1.1428571428571428,0.5
47,Magdalena,47258,El Piñón,1050700,Batata,Batata,2025,2025A,Transitorio,"3,00","3,50","28,00","8,00",1.1666666666666667,0.5
47,Magdalena,47258,El Piñón,1080699,Ñame,Ñame demás variedades,2022,2022B,Transitorio,"3,80","31,00","372,00","12,00",8.157894736842106,27.2
47,Magdalena,47258,El Piñón,1080699,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"4,00","35,00","420,00","12,00",8.75,31.0
47,Magdalena,47258,El Piñón,1080699,Ñame,Ñame demás variedades,2024,2024B,Transitorio,"4,00","8,00","96,00","12,00",2.0,4.0
47,Magdalena,47258,El Piñón,1080699,Ñame,Ñame demás variedades,2025,2025B,Transitorio,"4,00","10,00","110,00","11,00",2.5,6.0
47,Magdalena,47258,El Piñón,1081001,Yuca,Yuca consumo en fresco,2022,2022A,Transitorio,"230,00","450,00","2.943,00","6,54",1.9565217391304348,220.0
47,Magdalena,47258,El Piñón,1081001,Yuca,Yuca consumo en fresco,2023,2023A,Transitorio,"260,00","320,00","2.240,00","7,00",1.2307692307692308,60.0
47,Magdalena,47258,El Piñón,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"254,00","362,00","2.353,00","6,50",1.4251968503937007,108.0
47,Magdalena,47258,El Piñón,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"268,00","370,00","2.590,00","7,00",1.3805970149253732,102.0
47,Magdalena,47268,El Retén,1050300,Ají,Ají,2022,2022A,Transitorio,"6,00","30,00","240,00","8,00",5.0,24.0
47,Magdalena,47268,El Retén,1050300,Ají,Ají,2024,2024B,Transitorio,"15,00","25,00","175,00","7,00",1.6666666666666667,10.0
47,Magdalena,47268,El Retén,1050300,Ají,Ají,2025,2025B,Transitorio,"15,00","20,00","140,00","7,00",1.3333333333333333,5.0
47,Magdalena,47268,El Retén,1010101,Arroz,Arroz riego,2024,2024B,Transitorio,"1.670,00","2.455,00","12.275,00","5,00",1.470059880239521,785.0
47,Magdalena,47268,El Retén,1010101,Arroz,Arroz riego,2025,2025B,Transitorio,"1.350,00","2.145,00","12.870,00","6,00",1.5888888888888888,795.0
47,Magdalena,47268,El Retén,1060200,Frijol,Frijol,2022,2022B,Transitorio,"4,00","5,00","5,00","1,00",1.25,1.0
47,Magdalena,47268,El Retén,1060200,Frijol,Frijol,2023,2023B,Transitorio,"5,00","8,00","8,00","1,00",1.6,3.0
47,Magdalena,47268,El Retén,1010402,Maíz,Maíz amarillo tradicional,2023,2023B,Transitorio,"100,00","215,00","430,00","2,00",2.15,115.0
47,Magdalena,47268,El Retén,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"400,00","430,00","3.010,00","7,00",1.075,30.0
47,Magdalena,47268,El Retén,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"400,00","520,00","3.640,00","7,00",1.3,120.0
47,Magdalena,47288,Fundación,1050700,Batata,Batata,2022,2022B,Transitorio,"0,00","35,00","210,00","6,00",inf,35.0
47,Magdalena,47288,Fundación,1050700,Batata,Batata,2023,2023B,Transitorio,"0,00","35,00","210,00","6,00",inf,35.0
47,Magdalena,47288,Fundación,1050700,Batata,Batata,2024,2024B,Transitorio,"0,00","35,00","210,00","6,00",inf,35.0
47,Magdalena,47288,Fundación,1050700,Batata,Batata,2025,2025B,Transitorio,"15,00","25,00","150,00","6,00",1.6666666666666667,10.0
47,Magdalena,47288,Fundación,1021400,Jengibre,Jengibre,2022,2022A,Transitorio,"1,00","2,50","26,50","10,60",2.5,1.5
47,Magdalena,47288,Fundación,1021400,Jengibre,Jengibre,2022,2022B,Transitorio,"0,00","1,00","10,50","10,50",inf,1.0
47,Magdalena,47288,Fundación,1021400,Jengibre,Jengibre,2023,2023B,Transitorio,"0,00","1,00","10,50","10,50",inf,1.0
47,Magdalena,47288,Fundación,1021400,Jengibre,Jengibre,2024,2024B,Transitorio,"0,00","1,00","10,50","10,50",inf,1.0
47,Magdalena,47288,Fundación,1080400,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2022,2022B,Transitorio,"54,00","250,00","1.250,00","5,00",4.62962962962963,196.0
47,Magdalena,47288,Fundación,1080400,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2023,2023B,Transitorio,"60,00","280,00","1.680,00","6,00",4.666666666666667,220.0
47,Magdalena,47288,Fundación,1080400,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2024,2024B,Transitorio,"60,00","280,00","1.680,00","6,00",4.666666666666667,220.0
47,Magdalena,47288,Fundación,1080400,"Malanga, achín, yota, papa china, bore","Malanga, achín, yota, papa china, bore",2025,2025B,Transitorio,"100,00","250,00","1.500,00","6,00",2.5,150.0
47,Magdalena,47288,Fundación,1080699,Ñame,Ñame demás variedades,2022,2022B,Transitorio,"10,00","143,00","1.144,00","8,00",14.3,133.0
47,Magdalena,47288,Fundación,1080699,Ñame,Ñame demás variedades,2023,2023B,Transitorio,"10,00","143,00","1.144,00","8,00",14.3,133.0
47,Magdalena,47288,Fundación,1080699,Ñame,Ñame demás variedades,2024,2024B,Transitorio,"8,00","123,00","984,00","8,00",15.375,115.0
47,Magdalena,47288,Fundación,1081001,Yuca,Yuca consumo en fresco,2022,2022B,Transitorio,"16,00","450,00","5.400,00","12,00",28.125,434.0
47,Magdalena,47288,Fundación,1081001,Yuca,Yuca consumo en fresco,2023,2023B,Transitorio,"16,00","510,00","5.355,00","10,50",31.875,494.0
47,Magdalena,47288,Fundación,1081001,Yuca,Yuca consumo en fresco,2024,2024B,Transitorio,"12,00","500,00","5.250,00","10,50",41.666666666666664,488.0
47,Magdalena,47288,Fundación,1081001,Yuca,Yuca consumo en fresco,2025,2025B,Transitorio,"20,00","550,00","5.775,00","10,50",27.5,530.0
