Código Dane municipio,Municipio,Código del cultivo,Cultivo,Año,Periodo,Ciclo del cultivo,Área sembrada,Área cosechada,Producción,Rendimiento,metrica_cero
76606,Restrepo,2044299,Mango,2020,2020,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
76606,Restrepo,2044299,Mango,2021,2021,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1010401,Maíz,2024,2024A,Transitorio,"13,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1010401,Maíz,2025,2025A,Transitorio,"13,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1010402,Maíz,2023,2023A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1010403,Maíz,2024,2024A,Transitorio,"4,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1010403,Maíz,2025,2025A,Transitorio,"4,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1010404,Maíz,2024,2024A,Transitorio,"0,50","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1052901,Tomate,2024,2024A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
76616,Riofrío,1052901,Tomate,2025,2025A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1030100,Algodón,2024,2024A,Transitorio,"70,60","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1080200,Arracacha,2022,2022A,Transitorio,"20,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1080200,Arracacha,2023,2023A,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1010401,Maíz,2023,2023B,Transitorio,"1.110,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1010402,Maíz,2023,2023B,Transitorio,"18,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1010403,Maíz,2023,2023B,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1010404,Maíz,2023,2023B,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,2044299,Mango,2021,2021,Permanente,"0,10","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,2045699,Piña,2020,2020,Permanente,"8,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,2046300,Tomate de árbol,2022,2022,Permanente,"0,64","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1081001,Yuca,2022,2022A,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
76622,Roldanillo,1081001,Yuca,2023,2023A,Transitorio,"13,00","0,00","0,00","0,00",rendimiento_num
76670,San Pedro,2042800,Granadilla,2023,2023,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
76670,San Pedro,2044500,Maracuyá,2025,2025,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
76670,San Pedro,2044999,Naranja,2021,2021,Permanente,"82,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1051200,Cebolla de rama,2024,2024B,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1051200,Cebolla de rama,2025,2025B,Transitorio,"2,50","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1010402,Maíz,2022,2022A,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1010402,Maíz,2023,2023A,Transitorio,"32,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1010402,Maíz,2024,2024A,Transitorio,"40,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1010404,Maíz,2022,2022A,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1010404,Maíz,2023,2023A,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1010404,Maíz,2024,2024A,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
76736,Sevilla,1053000,Zanahoria,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2043700,Lulo,2023,2023,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,1010403,Maíz,2025,2025B,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2044299,Mango,2024,2024,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2044299,Mango,2025,2025,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2044201,Mango,2024,2024,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2044201,Mango,2025,2025,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2044700,Mora,2023,2023,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2045399,Papaya,2020,2020,Permanente,"28,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,2045699,Piña,2020,2020,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,1070600,Soya,2023,2023B,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
76823,Toro,1081001,Yuca,2023,2023A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,2044299,Mango,2019,2019,Permanente,"11,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,2044299,Mango,2020,2020,Permanente,"11,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,2044201,Mango,2020,2020,Permanente,"11,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,2044201,Mango,2021,2021,Permanente,"11,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,2045399,Papaya,2023,2023,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,1081001,Yuca,2022,2022A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,1081001,Yuca,2023,2023A,Transitorio,"0,50","0,00","0,00","0,00",rendimiento_num
76828,Trujillo,1081001,Yuca,2024,2024A,Transitorio,"0,50","0,00","0,00","0,00",rendimiento_num
76834,Tuluá,2043602,Limón,2021,2021,Permanente,"51,00","0,00","0,00","0,00",rendimiento_num
76834,Tuluá,1010402,Maíz,2022,2022B,Transitorio,"25,00","0,00","0,00","0,00",rendimiento_num
76834,Tuluá,1010402,Maíz,2023,2023B,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
76834,Tuluá,1010404,Maíz,2022,2022B,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
76834,Tuluá,1010404,Maíz,2023,2023B,Transitorio,"16,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,1050200,Ahuyama,2023,2023B,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,2030402,Caña,2025,2025,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,2043603,Limón,2024,2024,Permanente,"9,72","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,2043800,Macadamia,2019,2019,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,1010402,Maíz,2025,2025B,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,2045301,Papaya,2023,2023,Permanente,"6,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,2045301,Papaya,2024,2024,Permanente,"6,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,2045301,Papaya,2025,2025,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,1081001,Yuca,2022,2022A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,1081001,Yuca,2024,2024A,Transitorio,"17,00","0,00","0,00","0,00",rendimiento_num
76845,Ulloa,1081001,Yuca,2025,2025A,Transitorio,"17,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1050200,Ahuyama,2024,2024A,Transitorio,"6,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1050300,Ají,2025,2025A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,2042700,Fresa,2020,2020,Permanente,"0,20","0,00","0,00","0,00",rendimiento_num
76863,Versalles,2043000,Guayaba,2020,2020,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1060600,Habichuela,2025,2025A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1010402,Maíz,2024,2024A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1010402,Maíz,2025,2025A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1010404,Maíz,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1010404,Maíz,2025,2025A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1081001,Yuca,2022,2022A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1081001,Yuca,2023,2023A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1081001,Yuca,2024,2024A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76863,Versalles,1081001,Yuca,2025,2025A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76869,Vijes,1051200,Cebolla de rama,2022,2022A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76869,Vijes,1051200,Cebolla de rama,2023,2023A,Transitorio,"2,50","0,00","0,00","0,00",rendimiento_num
76869,Vijes,2043700,Lulo,2020,2020,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
76869,Vijes,1010404,Maíz,2025,2025B,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
76890,Yotoco,1081001,Yuca,2022,2022A,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
76890,Yotoco,1081001,Yuca,2023,2023A,Transitorio,"8,00","0,00","0,00","0,00",rendimiento_num
76892,Yumbo,2042700,Fresa,2020,2020,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76892,Yumbo,2042800,Granadilla,2025,2025,Permanente,"0,00","0,00","0,00","0,00",rendimiento_num
76892,Yumbo,2043100,Gulupa o cholupa,2021,2021,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
76892,Yumbo,1052901,Tomate,2023,2023B,Transitorio,"2,10","0,00","0,00","0,00",rendimiento_num
76892,Yumbo,1081002,Yuca,2022,2022A,Transitorio,"26,00","0,00","0,00","0,00",rendimiento_num
76895,Zarzal,2040902,Banano,2021,2021,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
76895,Zarzal,1010402,Maíz,2025,2025A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
76895,Zarzal,2044500,Maracuyá,2021,2021,Permanente,"7,40","0,00","0,00","0,00",rendimiento_num
76895,Zarzal,1070600,Soya,2025,2025B,Transitorio,"13,00","0,00","0,00","0,00",rendimiento_num
81001,Arauca,2043601,Limón,2024,2024,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
81001,Arauca,2043601,Limón,2025,2025,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
81001,Arauca,1081001,Yuca,2024,2024B,Transitorio,"300,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,1010402,Maíz,2023,2023A,Transitorio,"42,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,1010402,Maíz,2024,2024A,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,1010402,Maíz,2025,2025A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,2044500,Maracuyá,2019,2019,Permanente,"7,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,2049800,Otros cítricos,2019,2019,Permanente,"13,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,2045399,Papaya,2023,2023,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,1052200,Patilla,2023,2023A,Transitorio,"8,50","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,1052200,Patilla,2024,2024A,Transitorio,"10,50","0,00","0,00","0,00",rendimiento_num
81220,Cravo Norte,2045699,Piña,2019,2019,Permanente,"10,00","0,00","0,00","0,00",rendimiento_num
81300,Fortul,1010101,Arroz,2025,2025A,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1010103,Arroz,2025,2025A,Transitorio,"86,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,2030300,Café,2025,2025,Permanente,"7,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1010402,Maíz,2023,2023A,Transitorio,"200,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1010402,Maíz,2024,2024A,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1010404,Maíz,2023,2023A,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1081001,Yuca,2022,2022A,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1081001,Yuca,2023,2023A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1081001,Yuca,2023,2023B,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1081001,Yuca,2024,2024B,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
81591,Puerto Rondón,1081001,Yuca,2025,2025B,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
81794,Tame,1010103,Arroz,2025,2025A,Transitorio,"623,00","0,00","0,00","0,00",rendimiento_num
81794,Tame,1010402,Maíz,2025,2025A,Transitorio,"2.580,00","0,00","0,00","0,00",rendimiento_num
81794,Tame,1010404,Maíz,2025,2025A,Transitorio,"930,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1050200,Ahuyama,2023,2023A,Transitorio,"60,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010101,Arroz,2023,2023B,Transitorio,"2.000,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010101,Arroz,2024,2024B,Transitorio,"2.000,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010101,Arroz,2025,2025B,Transitorio,"2.000,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010103,Arroz,2024,2024A,Transitorio,"14.404,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010103,Arroz,2025,2025A,Transitorio,"15.593,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010401,Maíz,2022,2022A,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010401,Maíz,2023,2023A,Transitorio,"1.065,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010401,Maíz,2024,2024A,Transitorio,"965,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010401,Maíz,2025,2025A,Transitorio,"1.005,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010402,Maíz,2025,2025A,Transitorio,"100,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010403,Maíz,2022,2022A,Transitorio,"80,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010403,Maíz,2023,2023A,Transitorio,"80,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010403,Maíz,2024,2024A,Transitorio,"60,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1010403,Maíz,2025,2025A,Transitorio,"60,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1052000,Melón,2024,2024B,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
85001,Yopal,1052200,Patilla,2023,2023B,Transitorio,"85,00","0,00","0,00","0,00",rendimiento_num
85010,Aguazul,1010103,Arroz,2022,2022A,Transitorio,"3.664,00","0,00","0,00","0,00",rendimiento_num
85010,Aguazul,1010103,Arroz,2023,2023A,Transitorio,"3.664,00","0,00","0,00","0,00",rendimiento_num
85010,Aguazul,1010103,Arroz,2024,2024A,Transitorio,"4.031,00","0,00","0,00","0,00",rendimiento_num
85010,Aguazul,1010103,Arroz,2025,2025A,Transitorio,"4.539,00","0,00","0,00","0,00",rendimiento_num
85010,Aguazul,1081001,Yuca,2023,2023B,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
85010,Aguazul,1081001,Yuca,2024,2024B,Transitorio,"47,00","0,00","0,00","0,00",rendimiento_num
85015,Chámeza,1060200,Frijol,2025,2025A,Transitorio,"6,00","0,00","0,00","0,00",rendimiento_num
85015,Chámeza,2042800,Granadilla,2022,2022,Permanente,"0,50","0,00","0,00","0,00",rendimiento_num
85015,Chámeza,2043603,Limón,2020,2020,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85015,Chámeza,2044500,Maracuyá,2020,2020,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85015,Chámeza,2044700,Mora,2020,2020,Permanente,"1,50","0,00","0,00","0,00",rendimiento_num
85125,Hato Corozal,2030200,Cacao,2023,2023,Permanente,"100,00","0,00","0,00","0,00",rendimiento_num
85125,Hato Corozal,1010402,Maíz,2022,2022A,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
85125,Hato Corozal,1010402,Maíz,2023,2023A,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
85125,Hato Corozal,1010404,Maíz,2022,2022A,Transitorio,"15,00","0,00","0,00","0,00",rendimiento_num
85125,Hato Corozal,1010404,Maíz,2023,2023B,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
85136,La Salina,1080701,Papa,2025,2025B,Transitorio,"11,00","0,00","0,00","0,00",rendimiento_num
85139,Maní,1010103,Arroz,2022,2022A,Transitorio,"23.865,00","0,00","0,00","0,00",rendimiento_num
85139,Maní,1010103,Arroz,2023,2023A,Transitorio,"25.404,00","0,00","0,00","0,00",rendimiento_num
85139,Maní,1010103,Arroz,2024,2024A,Transitorio,"25.140,00","0,00","0,00","0,00",rendimiento_num
85139,Maní,1010103,Arroz,2025,2025A,Transitorio,"28.010,00","0,00","0,00","0,00",rendimiento_num
85139,Maní,1010402,Maíz,2024,2024A,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
85139,Maní,1010402,Maíz,2025,2025A,Transitorio,"52,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,2030402,Caña,2023,2023,Permanente,"5,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1010401,Maíz,2024,2024A,Transitorio,"20,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1010401,Maíz,2025,2025A,Transitorio,"16,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1010402,Maíz,2024,2024A,Transitorio,"17,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1010402,Maíz,2025,2025A,Transitorio,"21,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1010404,Maíz,2024,2024A,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1010404,Maíz,2025,2025A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1080400,"Malanga, achín, yota, papa china, bore",2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,2044600,Marañón,2022,2022,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,2044600,Marañón,2023,2023,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,2044600,Marañón,2024,2024,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,2044600,Marañón,2025,2025,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85162,Monterrey,1080699,Ñame,2024,2024A,Transitorio,"1,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010101,Arroz,2023,2023A,Transitorio,"4.700,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010101,Arroz,2024,2024A,Transitorio,"3.800,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010101,Arroz,2025,2025A,Transitorio,"5.000,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010103,Arroz,2022,2022A,Transitorio,"12.276,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010103,Arroz,2023,2023A,Transitorio,"12.000,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010103,Arroz,2024,2024A,Transitorio,"14.270,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010103,Arroz,2025,2025A,Transitorio,"15.000,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010402,Maíz,2022,2022A,Transitorio,"120,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010402,Maíz,2023,2023A,Transitorio,"120,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010402,Maíz,2024,2024A,Transitorio,"130,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010402,Maíz,2025,2025A,Transitorio,"150,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010404,Maíz,2022,2022A,Transitorio,"45,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010404,Maíz,2023,2023A,Transitorio,"50,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010404,Maíz,2024,2024A,Transitorio,"40,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,1010404,Maíz,2025,2025A,Transitorio,"38,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,2045699,Piña,2020,2020,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85225,Nunchía,2045699,Piña,2021,2021,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,2030200,Cacao,2021,2021,Permanente,"35,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1010402,Maíz,2023,2023A,Transitorio,"149,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1010402,Maíz,2024,2024A,Transitorio,"148,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1010402,Maíz,2025,2025A,Transitorio,"200,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1010404,Maíz,2022,2022B,Transitorio,"40,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1010404,Maíz,2024,2024A,Transitorio,"20,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1010404,Maíz,2025,2025A,Transitorio,"30,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1052200,Patilla,2023,2023B,Transitorio,"3,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1052200,Patilla,2024,2024B,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
85230,Orocué,1052200,Patilla,2025,2025B,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010101,Arroz,2022,2022A,Transitorio,"3.000,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010101,Arroz,2023,2023A,Transitorio,"3.000,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010101,Arroz,2024,2024A,Transitorio,"3.000,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010101,Arroz,2025,2025A,Transitorio,"3.000,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010103,Arroz,2022,2022A,Transitorio,"32.756,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010103,Arroz,2023,2023A,Transitorio,"27.800,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010103,Arroz,2025,2025A,Transitorio,"35.070,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010401,Maíz,2022,2022A,Transitorio,"130,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010401,Maíz,2023,2023A,Transitorio,"1.150,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010401,Maíz,2024,2024A,Transitorio,"800,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010401,Maíz,2025,2025A,Transitorio,"1.600,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010402,Maíz,2022,2022A,Transitorio,"42,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010402,Maíz,2023,2023A,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010402,Maíz,2024,2024A,Transitorio,"300,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1010402,Maíz,2025,2025A,Transitorio,"200,00","0,00","0,00","0,00",rendimiento_num
85250,Paz de Ariporo,1052200,Patilla,2023,2023A,Transitorio,"6,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1010101,Arroz,2023,2023B,Transitorio,"700,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1010101,Arroz,2024,2024B,Transitorio,"664,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1010101,Arroz,2025,2025B,Transitorio,"250,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1052200,Patilla,2022,2022B,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1052200,Patilla,2023,2023B,Transitorio,"20,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1052200,Patilla,2024,2024B,Transitorio,"10,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,1052200,Patilla,2025,2025B,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
85263,Pore,2046200,Tangelo,2022,2022,Permanente,"0,50","0,00","0,00","0,00",rendimiento_num
85300,Sabanalarga,2043000,Guayaba,2020,2020,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85300,Sabanalarga,2043603,Limón,2020,2020,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
85300,Sabanalarga,1010402,Maíz,2024,2024A,Transitorio,"12,00","0,00","0,00","0,00",rendimiento_num
85300,Sabanalarga,1080400,"Malanga, achín, yota, papa china, bore",2022,2022B,Transitorio,"1,50","0,00","0,00","0,00",rendimiento_num
85300,Sabanalarga,2044199,Mandarina,2020,2020,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85300,Sabanalarga,1052901,Tomate,2022,2022B,Transitorio,"0,30","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2040902,Banano,2023,2023,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2030200,Cacao,2023,2023,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2030200,Cacao,2024,2024,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2030200,Cacao,2025,2025,Permanente,"4,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2042400,Durazno o albaricoque,2023,2023,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2042400,Durazno o albaricoque,2024,2024,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2042900,Guanábana,2020,2020,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2043601,Limón,2023,2023,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2043601,Limón,2024,2024,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2043601,Limón,2025,2025,Permanente,"3,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,1010404,Maíz,2024,2024A,Transitorio,"2,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2045601,Piña,2023,2023,Permanente,"2,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,2045700,Pitahaya,2023,2023,Permanente,"1,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,1081001,Yuca,2020,2020A,Transitorio,"4,00","0,00","0,00","0,00",rendimiento_num
85315,Sácama,1081001,Yuca,2024,2024A,Transitorio,"5,00","0,00","0,00","0,00",rendimiento_num
